Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-November-2020,1065.00,1068.60,1054.25,1059.10,1061.732772835166428092,55189,4824,58595970.00,29504,53.46,14.35,-5.90
13-November-2020,1067.50,1067.50,1038.60,1051.40,1053.009034656500853185,570802,20517,601059663.00,388550,68.07,28.90,-16.10
12-November-2020,1057.30,1075.40,1052.25,1073.30,1066.278778536207096021,319813,18468,341009815.00,136971,42.83,23.15,16.00
11-November-2020,1038.00,1062.95,1021.40,1059.45,1043.940510356327891872,455760,19912,475786327.00,146159,32.07,41.55,21.45
10-November-2020,971.10,1036.20,965.85,1033.00,1010.285716746922566695,580435,24613,586405190.00,270048,46.53,70.35,61.90
9-November-2020,970.00,974.35,962.60,965.50,968.599968740897562500,140759,6048,136339163.00,76258,54.18,11.75,-4.50
6-November-2020,960.70,967.25,950.60,959.30,961.804353511917317021,118525,5206,113997861.00,61836,52.17,16.65,-1.40
5-November-2020,947.50,959.40,942.50,957.90,952.574769566623544631,98944,5090,94251558.00,47773,48.28,16.90,10.40
4-November-2020,937.00,950.15,931.10,939.35,942.708220635435825309,221832,10573,209122850.00,63928,28.82,19.05,2.35
3-November-2020,947.00,952.70,933.00,947.75,944.364952253739106981,155719,7116,147055566.00,39420,25.31,19.70,0.75
2-November-2020,930.50,937.65,920.50,929.20,929.361183836688741018,188303,10295,175001499.00,80366,42.68,17.15,-1.30
30-October-2020,941.15,947.15,924.15,929.60,934.158277083529886013,233186,11248,217832632.00,56472,24.22,23.00,-11.55
29-October-2020,953.00,958.95,927.00,934.60,940.005057173416213731,526381,29196,494800802.00,164876,31.32,31.95,-18.40
28-October-2020,985.00,994.85,974.15,983.65,981.797144093150094825,547847,23073,537874620.00,341198,62.28,20.70,-1.35
27-October-2020,961.00,986.40,955.70,982.45,972.992894342639377216,257682,13225,250722755.00,96832,37.58,30.70,21.45
26-October-2020,950.00,959.25,943.15,951.65,950.337917941792863969,228082,8471,216754973.00,92063,40.36,16.10,1.65
23-October-2020,940.00,948.50,927.65,941.20,940.274273474931713360,133994,5828,125991111.00,45857,34.22,20.85,1.20
22-October-2020,923.00,938.95,921.05,936.25,933.419312291034017361,326010,13719,304304030.00,166398,51.04,17.90,13.25
21-October-2020,925.90,931.00,909.00,924.65,922.732403172918226830,275078,12416,253823384.00,99061,36.01,22.00,-1.25
20-October-2020,915.15,935.60,912.75,917.30,925.254094292803970223,666965,31631,617112097.00,252616,37.88,22.85,2.15
19-October-2020,900.00,905.35,884.25,903.00,894.800524425072892099,200982,10270,179838799.00,54362,27.05,21.10,3.00
16-October-2020,890.25,903.00,889.50,894.20,895.021233062790776649,117788,6382,105422761.00,31791,26.99,13.50,3.95
15-October-2020,918.00,918.95,887.00,888.95,903.432895757837561096,125007,6119,112935436.00,47300,37.84,31.95,-29.05
14-October-2020,896.50,916.85,887.45,915.00,905.239463051685690945,226465,11929,205005055.00,109603,48.40,29.40,18.50
13-October-2020,906.55,915.50,889.35,896.50,901.957576812747682767,120618,5288,108792319.00,36656,30.39,26.15,-10.05
12-October-2020,915.00,925.80,902.35,905.50,916.439752074225095670,183442,7328,168113541.00,42668,23.26,23.45,-9.50
9-October-2020,887.80,914.70,887.00,908.35,905.834065137544343850,286962,10532,259939955.00,55905,19.48,27.70,20.55
8-October-2020,890.00,894.00,880.00,881.00,884.383249014822075880,152003,6084,134428907.00,74194,48.81,14.00,-9.00
7-October-2020,893.10,895.00,876.25,887.70,883.150615736475078224,213809,15151,188825550.00,94303,44.11,18.75,-5.40
6-October-2020,901.00,904.65,888.70,892.70,895.995542488619119878,73808,3992,66131639.00,33270,45.08,15.95,-8.30
5-October-2020,908.00,908.50,895.05,896.85,900.623388922033769898,105597,8023,95103128.00,41522,39.32,13.45,-11.15
1-October-2020,905.10,913.30,901.25,902.95,907.322374157327265380,141069,8039,127995060.00,57797,40.97,12.05,-2.15
30-September-2020,897.40,905.00,884.30,902.45,895.258595342516523565,80945,4035,72466707.00,26047,32.18,20.70,5.05
29-September-2020,907.05,912.80,892.20,895.15,899.811654838823570949,169938,9814,152912193.00,60217,35.43,20.60,-11.90
28-September-2020,899.95,917.00,893.00,902.90,907.618883807163914187,227613,13419,206585857.00,94229,41.40,24.00,2.95
25-September-2020,864.00,895.00,852.00,889.30,874.100721393640057419,164404,7629,143705655.00,42228,25.69,43.00,25.30
24-September-2020,857.80,859.50,842.50,850.35,850.749604753014120657,517398,21796,440176144.00,145073,28.04,17.00,-7.45
23-September-2020,869.80,873.85,855.00,860.75,862.684805179789571048,216225,13593,186534022.00,73914,34.18,18.85,-9.05
22-September-2020,886.90,888.00,852.00,857.05,864.140667276156970756,432055,31309,373356296.00,196374,45.45,36.00,-29.85
21-September-2020,900.20,904.30,874.55,881.90,887.900414605323772708,199708,11510,177320816.00,98429,49.29,29.75,-18.30
18-September-2020,910.00,914.00,896.60,900.20,904.740457870837537840,158560,8935,143455647.00,82009,51.72,17.40,-9.80
17-September-2020,918.80,918.80,905.00,906.30,910.915032679738562091,233784,15195,212957360.00,108079,46.23,13.80,-12.50
16-September-2020,912.20,923.50,912.20,921.95,918.211905688273286125,128510,5793,117999412.00,42298,32.91,11.30,9.75
15-September-2020,908.30,914.70,900.00,909.55,905.828754825872794850,277929,15809,251756080.00,107177,38.56,14.70,1.25
14-September-2020,924.00,924.00,901.00,902.30,909.819625454292923447,302393,22420,275123086.00,175383,58.00,23.00,-21.70
