Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-July-2021,1424.75,1430.00,1414.10,1417.50,1420.936677027311395444,289879,17256,411899703.00,180872,62.40,15.90,-7.25
28-July-2021,1436.00,1436.85,1404.15,1417.60,1416.782949401653013726,272835,34192,386547976.00,166974,61.20,32.70,-18.40
27-July-2021,1436.00,1450.00,1436.00,1439.80,1443.526692824039263401,73147,4326,105589647.00,28629,39.14,14.00,3.80
26-July-2021,1434.75,1443.85,1430.00,1434.45,1441.122432753639592360,1448926,26715,2088079762.00,1353055,93.38,13.85,-0.30
23-July-2021,1450.80,1457.70,1435.50,1442.85,1445.477977375757318984,236030,17622,341176167.00,107913,45.72,22.20,-7.95
22-July-2021,1458.00,1468.45,1445.05,1449.10,1455.598035189277635447,153399,9761,223287283.00,97108,63.30,23.40,-8.90
20-July-2021,1450.00,1454.00,1436.25,1443.00,1443.366065106992048817,196323,12541,283365956.00,92639,47.19,17.75,-7.00
19-July-2021,1491.00,1491.00,1466.15,1470.95,1477.941347924912803229,408272,24820,603402070.00,196898,48.23,24.85,-20.05
16-July-2021,1522.00,1530.00,1519.35,1521.70,1524.056131393259411842,91268,4591,139097555.00,32924,36.07,10.65,-0.30
15-July-2021,1506.20,1526.60,1501.75,1520.50,1519.431193151417870518,130830,5042,198787183.00,47325,36.17,24.85,14.30
14-July-2021,1502.00,1507.35,1491.30,1498.35,1499.938418274508624449,66497,3776,99741405.00,22225,33.42,16.05,-3.65
13-July-2021,1495.05,1505.50,1484.20,1501.50,1494.731015011587285116,231288,12028,345713347.00,103109,44.58,21.30,6.45
12-July-2021,1505.00,1505.00,1483.95,1487.30,1492.668973713646532438,143040,8098,213511370.00,60274,42.14,21.05,-17.70
9-July-2021,1516.00,1516.00,1497.65,1501.80,1505.862298805174286560,60762,4310,91499205.00,25058,41.24,18.35,-14.20
8-July-2021,1527.00,1535.00,1513.35,1520.10,1527.316893440072416621,70702,3816,107984359.00,24041,34.00,21.65,-6.90
7-July-2021,1539.95,1545.10,1528.30,1539.15,1539.635429660837432626,84974,4660,130828981.00,37407,44.02,16.80,-0.80
6-July-2021,1503.40,1540.35,1495.30,1534.35,1524.844307495809052446,313175,12651,477543116.00,114357,36.52,45.05,30.95
5-July-2021,1484.15,1504.40,1484.15,1495.00,1497.921566631666916664,186668,11852,279614023.00,110839,59.38,20.25,10.85
2-July-2021,1490.00,1490.00,1477.05,1480.65,1481.287285897532634120,66265,3478,98157502.00,29260,44.16,12.95,-9.35
1-July-2021,1501.60,1501.65,1483.15,1486.45,1488.739625806922207228,137095,10040,204098759.00,56841,41.46,18.50,-15.15
30-June-2021,1502.00,1508.95,1494.15,1498.05,1501.182614473843179896,66216,4002,99402308.00,23342,35.25,14.80,-3.95
29-June-2021,1510.00,1510.00,1492.50,1501.60,1499.282045330194153830,60313,3908,90426198.00,20153,33.41,17.50,-8.40
28-June-2021,1517.00,1523.35,1505.05,1508.10,1510.526147545077668448,80084,4057,120968976.00,24198,30.22,18.30,-8.90
25-June-2021,1506.55,1522.00,1506.55,1514.15,1514.667116652497421360,408161,5870,618228045.00,329546,80.74,15.45,7.60
24-June-2021,1494.50,1512.75,1488.60,1506.25,1503.854977403966859151,159320,7453,239594175.00,71419,44.83,24.15,11.75
23-June-2021,1495.00,1497.40,1478.65,1485.15,1487.515952604528805006,139507,7993,207518888.00,57613,41.30,18.75,-9.85
22-June-2021,1493.15,1507.95,1480.00,1484.35,1498.452117449558138798,315710,5846,473076318.00,233152,73.85,27.95,-8.80
21-June-2021,1468.65,1491.90,1451.00,1488.50,1474.090640740174165292,176499,14579,260175524.00,95626,54.18,40.90,19.85
18-June-2021,1471.90,1488.00,1455.15,1479.85,1468.538535078688042359,95186,5941,139784309.00,25025,26.29,32.85,7.95
17-June-2021,1470.00,1478.10,1460.00,1465.95,1470.903000168548794876,71196,4793,104722410.00,30881,43.37,18.10,-4.05
16-June-2021,1490.45,1494.15,1478.60,1484.15,1487.991811680217429399,604886,4391,900065415.00,27985,4.63,15.55,-6.30
15-June-2021,1488.70,1496.25,1477.70,1490.10,1490.483172020596951020,88751,4895,132281872.00,28517,32.13,18.55,1.40
14-June-2021,1482.00,1486.00,1462.90,1479.40,1474.331614629066182026,97942,5726,144398987.00,35241,35.98,23.10,-2.60
11-June-2021,1486.10,1494.95,1481.00,1486.20,1487.386825647630555149,150626,9819,224039128.00,69974,46.46,13.95,0.10
10-June-2021,1479.75,1489.45,1473.60,1481.55,1476.875328843003936248,658749,6732,972890146.00,442749,67.21,15.85,1.80
9-June-2021,1486.00,1501.65,1472.00,1479.75,1488.676161634561379540,263508,16962,392278078.00,112037,42.52,29.65,-6.25
8-June-2021,1499.30,1501.40,1482.00,1484.00,1487.307365826944140197,87648,5200,130359516.00,34166,38.98,19.40,-15.30
7-June-2021,1505.10,1512.15,1495.85,1499.20,1501.020347863663371684,185130,12545,277883897.00,85141,45.99,16.30,-5.90
4-June-2021,1521.00,1521.00,1499.00,1501.15,1508.461678552431097126,110917,5449,167314044.00,30944,27.90,22.00,-19.85
3-June-2021,1509.70,1524.90,1488.15,1520.20,1515.366683941430814569,258566,15930,391822302.00,161219,62.35,36.75,10.50
2-June-2021,1511.00,1511.05,1493.20,1504.10,1499.801523322399510757,89935,4824,134884650.00,24896,27.68,17.85,-6.90
1-June-2021,1517.20,1526.35,1508.00,1511.45,1515.776637749196400843,247947,15039,375832270.00,131278,52.95,18.35,-5.75
31-May-2021,1503.80,1519.35,1487.60,1516.40,1507.392193671071237017,205090,8717,309151065.00,60237,29.37,31.75,12.60
28-May-2021,1496.45,1513.00,1479.40,1501.15,1493.259456963095802169,166729,6628,248969656.00,66352,39.80,33.60,4.70
27-May-2021,1477.70,1488.65,1462.35,1479.40,1469.872958447777677283,210073,7639,308780622.00,54859,26.11,26.30,1.70
26-May-2021,1489.00,1489.00,1470.10,1476.50,1476.548682010689533507,802093,9974,1184329362.00,555840,69.30,18.90,-12.50
