Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-February-2022,2299.90,2304.20,2285.85,2293.60,2297.259906995551961180,69244,3643,159071465.00,48288,69.74,18.35,-6.30
18-February-2022,2280.05,2326.90,2280.05,2312.00,2311.837677909620355663,64218,6249,148461592.00,41659,64.87,46.85,31.95
17-February-2022,2286.50,2312.65,2275.40,2307.70,2297.381788426477554946,69659,6599,160033318.00,36939,53.03,37.25,21.20
16-February-2022,2301.90,2303.70,2275.95,2288.40,2292.812535928389586926,48708,3347,111678313.00,30520,62.66,27.75,-13.50
15-February-2022,2236.00,2304.05,2225.00,2289.95,2272.637911916559825357,57718,5540,131172115.00,23136,40.08,79.05,53.95
14-February-2022,2249.00,2249.00,2205.00,2227.25,2219.452602039317093238,136124,8675,302120766.00,110903,81.47,44.00,-21.75
11-February-2022,2279.90,2279.90,2249.35,2257.60,2264.738398661473040982,151211,5955,342453358.00,129890,85.90,30.55,-22.30
10-February-2022,2284.00,2285.15,2256.80,2282.20,2278.830543886055758991,44513,2913,101437584.00,8219,18.46,28.35,-1.80
9-February-2022,2262.20,2282.55,2255.75,2277.05,2268.265729363275682754,129805,8444,294432233.00,89565,69.00,26.80,14.85
8-February-2022,2260.00,2267.90,2246.00,2264.70,2256.560351850515091829,96973,10689,218825427.00,66999,69.09,21.90,4.70
7-February-2022,2305.00,2314.95,2236.50,2257.65,2264.795255516322706471,78449,15454,177670923.00,39224,50.00,78.45,-47.35
4-February-2022,2301.00,2311.85,2283.10,2307.90,2297.165850226692375840,38378,5714,88160631.00,17087,44.52,28.75,6.90
3-February-2022,2330.00,2331.00,2290.10,2299.30,2302.595254521596796666,73923,7777,170214749.00,43450,58.78,40.90,-30.70
2-February-2022,2315.00,2333.50,2296.00,2327.95,2315.738349926680558771,64785,7798,150025109.00,34418,53.13,37.50,12.95
1-February-2022,2295.00,2318.00,2279.25,2307.00,2301.941657994174879341,143173,14396,329575893.00,86958,60.74,38.75,12.00
31-January-2022,2295.00,2311.00,2271.40,2274.30,2282.805459718766752347,145502,3942,332152760.00,121470,83.48,39.60,-20.70
28-January-2022,2304.00,2317.85,2279.00,2283.00,2294.759574070614608630,64236,8946,147406176.00,28517,44.39,38.85,-21.00
27-January-2022,2327.50,2327.50,2275.85,2296.50,2294.180550653018002117,107654,13916,246977713.00,64763,60.16,51.65,-31.00
25-January-2022,2286.10,2334.00,2240.60,2328.00,2296.840277299768916859,101695,16698,233577172.00,47873,47.08,93.40,41.90
24-January-2022,2332.00,2344.55,2267.15,2286.10,2296.985350364436746770,124713,8488,286463934.00,79948,64.11,77.40,-45.90
21-January-2022,2282.00,2333.05,2250.60,2322.20,2295.166733945571366098,118908,11323,272913686.00,26382,22.19,82.45,40.20
20-January-2022,2324.00,2325.00,2243.60,2261.60,2270.696882304562375551,184816,25144,419661115.00,119753,64.80,81.40,-62.40
19-January-2022,2370.05,2370.05,2305.50,2310.85,2332.363214258968022167,186942,4707,436016644.00,148939,79.67,64.55,-59.20
18-January-2022,2391.25,2400.00,2357.35,2369.05,2373.014348757387287413,38749,3287,91951933.00,20463,52.81,42.65,-22.20
17-January-2022,2365.00,2393.95,2345.00,2389.05,2373.260275229357798165,65400,8625,155211222.00,35650,54.51,48.95,24.05
14-January-2022,2410.00,2421.00,2361.05,2364.50,2375.444439282008394121,129138,15901,306760144.00,86411,66.91,59.95,-45.50
13-January-2022,2415.00,2421.40,2404.00,2416.00,2412.319500278310346960,16169,1641,39004794.00,7032,43.49,17.40,1.00
12-January-2022,2415.00,2415.95,2399.00,2412.90,2407.786132431377650578,15374,1622,37017304.00,7431,48.33,16.95,-2.10
11-January-2022,2410.00,2418.65,2391.70,2402.10,2402.925855962219598583,50820,7116,122116692.00,34211,67.32,26.95,-7.90
10-January-2022,2417.00,2424.90,2402.55,2407.10,2408.391176497871116759,107803,12252,259631794.00,74329,68.95,22.35,-9.90
7-January-2022,2390.00,2421.00,2389.20,2416.50,2412.125692888312300978,67832,7477,163619310.00,51708,76.23,31.80,26.50
6-January-2022,2405.00,2405.00,2369.00,2392.55,2389.313307102502017756,39648,3697,94731494.00,22809,57.53,36.00,-12.45
5-January-2022,2401.95,2419.95,2392.20,2415.45,2405.417174527717385182,88771,10450,213531288.00,62343,70.23,27.75,13.50
4-January-2022,2363.50,2408.00,2355.00,2401.95,2387.184953875159921890,118808,15084,283616670.00,85389,71.87,53.00,38.45
3-January-2022,2379.00,2379.00,2353.00,2362.55,2363.763707571801566579,73536,4580,173821728.00,51304,69.77,26.00,-16.45
31-December-2021,2329.75,2370.00,2329.75,2359.75,2352.413093884467036764,89706,9114,211025569.00,51325,57.21,40.25,30.00
30-December-2021,2300.00,2330.85,2295.80,2326.50,2316.414642865948371508,81118,6978,187902923.00,53138,65.51,35.05,26.50
29-December-2021,2310.00,2321.80,2299.20,2307.25,2312.003513037770750044,134072,8283,309974935.00,97139,72.45,22.60,-2.75
28-December-2021,2310.00,2318.10,2296.15,2310.20,2310.176383377665373043,45866,6611,105958550.00,23808,51.91,21.95,0.20
27-December-2021,2294.00,2307.85,2277.25,2301.50,2292.894756684647062235,34482,5555,79063597.00,17800,51.62,30.60,7.50
24-December-2021,2315.80,2315.80,2283.90,2298.50,2301.000732431286380632,103764,4047,238761040.00,25185,24.27,31.90,-17.30
23-December-2021,2294.00,2305.00,2274.80,2299.80,2286.978732098381070983,51392,7611,117532411.00,23193,45.13,30.20,5.80
22-December-2021,2295.00,2316.95,2269.50,2277.75,2284.516279568738936866,55929,7719,127770711.00,25249,45.14,47.45,-17.25
21-December-2021,2288.00,2302.75,2253.00,2273.60,2281.816855106304534840,32548,4225,74268575.00,12360,37.97,49.75,-14.40
20-December-2021,2227.90,2278.70,2200.00,2268.30,2233.642253194857341415,181307,30047,404974976.00,90606,49.97,78.70,40.40
17-December-2021,2309.00,2309.00,2226.00,2230.40,2252.114048162561918335,244879,31522,551495436.00,188472,76.97,83.00,-78.60
16-December-2021,2325.00,2325.00,2303.90,2309.70,2309.130347950831200247,35551,6170,82091893.00,17659,49.67,21.10,-15.30
15-December-2021,2318.00,2325.90,2300.60,2322.60,2313.632038278801765677,29677,2522,68661658.00,16232,54.70,25.30,4.60
14-December-2021,2310.00,2322.70,2304.90,2317.80,2313.236592185225408415,43277,6470,100109940.00,19816,45.79,17.80,7.80
13-December-2021,2348.00,2351.15,2301.10,2306.30,2318.294050748350410385,93205,13682,216076597.00,58516,62.78,50.05,-41.70
10-December-2021,2348.90,2348.90,2320.00,2332.90,2328.748704663212435233,38214,6635,88990803.00,19105,49.99,28.90,-16.00
9-December-2021,2350.00,2350.00,2322.00,2340.50,2335.731341618510006916,44819,5779,104685143.00,25545,57.00,28.00,-9.50
8-December-2021,2320.00,2345.80,2319.80,2341.45,2326.583945399330014714,159705,5982,371567089.00,138277,86.58,26.00,21.45
7-December-2021,2308.10,2341.60,2308.10,2322.65,2328.489700296653636086,36069,5204,83986295.00,16399,45.47,33.50,14.55
6-December-2021,2345.00,2362.05,2301.00,2307.60,2327.101601344168981243,29163,3509,67865264.00,11282,38.69,61.05,-37.40
3-December-2021,2385.00,2388.55,2338.05,2343.10,2356.257611454802474577,65789,4491,155015832.00,30252,45.98,50.50,-41.90
2-December-2021,2350.00,2386.00,2345.65,2382.50,2364.310321197894644757,68587,7223,162160952.00,39487,57.57,40.35,32.50
1-December-2021,2334.30,2356.00,2322.65,2345.15,2346.667627298762585781,55519,6074,130284640.00,27861,50.18,33.35,10.85
30-November-2021,2338.55,2360.50,2305.00,2318.45,2336.221584886838331566,80195,5216,187353290.00,44402,55.37,55.50,-20.10
29-November-2021,2335.60,2339.05,2286.00,2329.10,2316.945027535623441088,80986,6334,187640110.00,50062,61.82,53.05,-6.50
26-November-2021,2344.00,2365.00,2325.45,2334.75,2337.794259132521994425,100821,14660,235698755.00,47338,46.95,39.55,-9.25
25-November-2021,2382.30,2383.95,2342.00,2349.85,2352.111643835616438356,116800,15437,274726640.00,88628,75.88,41.95,-32.45
24-November-2021,2402.00,2405.00,2367.00,2376.45,2380.848361041159444519,95701,10671,227849569.00,65917,68.88,38.00,-25.55
23-November-2021,2379.00,2398.05,2336.45,2394.90,2373.587764421093169752,72706,11262,172574072.00,30241,41.59,61.60,15.90
22-November-2021,2408.00,2411.00,2378.00,2389.40,2387.977242260809926115,32077,2941,76599146.00,9793,30.53,33.00,-18.60
18-November-2021,2390.00,2405.90,2370.05,2397.65,2388.975135017013704617,128132,10389,306104162.00,47160,36.81,35.85,7.65
17-November-2021,2402.15,2409.95,2387.70,2394.20,2394.745549283543204515,46060,3250,110301980.00,35899,77.94,22.25,-7.95
16-November-2021,2434.85,2434.85,2401.00,2406.45,2412.905166775670372792,21406,2264,51650648.00,10719,50.07,33.85,-28.40
15-November-2021,2409.00,2430.00,2405.75,2424.35,2420.056226713334086033,79713,7921,192909942.00,44822,56.23,24.25,15.35
12-November-2021,2396.00,2412.50,2376.90,2407.00,2390.892972232889749711,59891,3223,143192971.00,43295,72.29,35.60,11.00
11-November-2021,2407.00,2407.00,2367.00,2375.95,2377.409167323351720514,76140,14043,181015934.00,44793,58.83,40.00,-31.05
10-November-2021,2418.95,2420.00,2397.00,2401.25,2404.547281611714475884,61599,10546,148117708.00,38377,62.30,23.00,-17.70
9-November-2021,2425.00,2445.95,2416.35,2431.25,2431.004108685727812251,59143,7104,143776876.00,24413,41.28,29.60,6.25
8-November-2021,2432.95,2440.00,2400.35,2432.15,2416.741593070652173913,58880,8502,142297745.00,27490,46.69,39.65,-0.80
4-November-2021,2440.00,2440.00,2419.40,2423.65,2424.847583018074821353,11895,1990,28843562.00,8972,75.43,20.60,-16.35
3-November-2021,2438.00,2438.00,2386.15,2411.10,2405.852792232738448643,28633,3812,68886783.00,11158,38.97,51.85,-26.90
2-November-2021,2419.45,2428.40,2401.25,2417.45,2414.926645778818344580,58088,7580,140278259.00,26750,46.05,27.15,-2.00
1-November-2021,2393.95,2410.50,2368.50,2407.35,2383.061046652163403432,82740,13820,197174471.00,41524,50.19,42.00,13.40
29-October-2021,2390.00,2402.75,2373.75,2393.95,2385.457402537721157037,78338,12959,186871962.00,39191,50.03,29.00,3.95
28-October-2021,2400.00,2415.95,2368.30,2390.00,2385.789617707166691683,86609,15806,206630853.00,49997,57.73,47.65,-10.00
27-October-2021,2461.00,2461.00,2392.00,2397.00,2405.337614678899082568,156960,6177,377541792.00,116593,74.28,69.00,-64.00
26-October-2021,2474.00,2474.00,2418.00,2436.15,2436.170178767602117247,40052,4396,97573488.00,22761,56.83,56.00,-37.85
25-October-2021,2470.00,2470.00,2409.00,2455.70,2431.038395668051882634,79410,12418,193048759.00,38736,48.78,61.00,-14.30
22-October-2021,2450.75,2498.85,2430.55,2455.05,2457.604819547415331586,98059,13397,240990271.00,51972,53.00,68.30,4.30
21-October-2021,2500.00,2503.35,2428.50,2445.85,2461.336362033377934053,96411,17876,237299900.00,55568,57.64,74.85,-54.15
20-October-2021,2550.10,2584.25,2470.00,2479.40,2542.711238833010557880,880385,12017,2238564834.00,810936,92.11,114.25,-70.70
19-October-2021,2667.00,2732.00,2521.40,2546.45,2642.713164765310176513,281904,32861,744991412.00,94370,33.48,210.60,-120.55
18-October-2021,2648.00,2679.00,2643.80,2654.15,2657.667442012842353557,30524,3792,81122641.00,13284,43.52,35.20,6.15
14-October-2021,2663.90,2676.55,2620.90,2648.80,2656.075015227950708294,64027,7378,170060515.00,28629,44.71,55.65,-15.10
13-October-2021,2680.00,2692.75,2642.65,2646.85,2655.494841447845139919,28981,3285,76958896.00,14221,49.07,50.10,-33.15
12-October-2021,2639.00,2687.50,2630.00,2675.00,2656.063733426683586400,45706,5312,121398049.00,25748,56.33,57.50,36.00
11-October-2021,2640.00,2665.60,2635.65,2645.65,2640.547206790332700170,811271,7326,2142199373.00,788777,97.23,29.95,5.65
8-October-2021,2672.10,2675.40,2624.50,2640.30,2634.220167821658178174,239540,16640,631001099.00,191886,80.11,50.90,-31.80
7-October-2021,2690.90,2703.00,2665.05,2671.20,2679.188750000000000000,25600,3672,68587232.00,10812,42.23,37.95,-19.70
6-October-2021,2708.85,2733.25,2675.75,2685.00,2703.817996515106683762,91251,6032,246726096.00,16966,18.59,57.50,-23.85
5-October-2021,2686.55,2714.00,2686.55,2708.75,2704.010746312902986733,13493,1429,36485217.00,6121,45.36,27.45,22.20
4-October-2021,2706.00,2723.75,2680.00,2686.55,2692.957601610620527438,50167,3567,135097604.00,29977,59.75,43.75,-19.45
1-October-2021,2700.45,2710.80,2676.40,2702.50,2691.440218878248974008,18275,1782,49186070.00,8588,46.99,34.40,2.05
30-September-2021,2692.00,2705.40,2681.05,2700.45,2695.613211232151382318,69123,2938,186328872.00,49885,72.17,24.35,8.45
29-September-2021,2723.00,2744.60,2677.45,2684.45,2697.884135228242433181,94921,7427,256085860.00,64796,68.26,67.15,-38.55
28-September-2021,2728.00,2753.10,2710.45,2723.90,2724.086682298198738571,110034,6949,299742154.00,80922,73.54,42.65,-4.10
27-September-2021,2755.05,2763.50,2704.55,2710.85,2727.748716467719163136,31164,3124,85007561.00,12988,41.68,58.95,-44.20
24-September-2021,2780.00,2780.00,2732.00,2741.75,2744.271595350884005073,77262,3527,212027912.00,58198,75.33,48.00,-38.25
23-September-2021,2796.00,2816.35,2774.00,2781.85,2785.177256570095709241,851015,4957,2370227623.00,832819,97.86,42.35,-14.15
22-September-2021,2817.00,2839.45,2775.00,2784.80,2793.005004915542050227,33567,2249,93752799.00,11602,34.56,64.45,-32.20
21-September-2021,2809.90,2859.10,2798.00,2812.05,2833.564765412550342501,58102,4266,164635780.00,13639,23.47,61.10,2.15
20-September-2021,2721.25,2809.50,2716.40,2798.25,2788.638847090064173489,90380,5102,252037179.00,39193,43.36,93.10,77.00
17-September-2021,2767.10,2783.30,2700.10,2721.05,2751.941028885592111004,91672,3920,252275938.00,71537,78.04,83.20,-46.05
16-September-2021,2760.00,2797.00,2752.55,2767.05,2776.743509850876238162,73496,5040,204079541.00,56014,76.21,44.45,7.05
15-September-2021,2765.00,2783.05,2750.00,2775.55,2765.703549687044499699,46652,4866,129025602.00,31133,66.73,33.05,10.55
14-September-2021,2809.90,2809.90,2749.95,2762.85,2753.911049024718710630,368304,4167,1014276455.00,331600,90.03,59.95,-47.05
13-September-2021,2808.75,2822.45,2775.30,2784.70,2793.966333137139493819,16990,2111,47469488.00,6053,35.63,47.15,-24.05
9-September-2021,2770.35,2823.65,2770.35,2808.75,2808.787280701754385964,22344,1964,62759543.00,9824,43.97,53.30,38.40
8-September-2021,2798.00,2810.00,2765.05,2798.70,2786.315614344986238343,24343,2137,67827281.00,16710,68.64,44.95,0.70
7-September-2021,2805.00,2808.00,2770.00,2775.80,2789.660287838051557804,18969,2153,52917066.00,8545,45.05,38.00,-29.20
6-September-2021,2788.00,2825.40,2775.50,2779.55,2787.926598954374812869,43419,2928,121048985.00,22773,52.45,49.90,-8.45
3-September-2021,2810.00,2810.00,2757.00,2766.20,2770.217256240904511362,35732,3034,98985403.00,17293,48.40,53.00,-43.80
2-September-2021,2735.00,2808.85,2731.60,2799.35,2792.348222955913769664,46341,3971,129400209.00,22943,49.51,77.25,64.35
1-September-2021,2736.20,2774.95,2715.80,2731.00,2752.215445236839914532,36037,4033,99181588.00,16805,46.63,59.15,-5.20
31-August-2021,2690.00,2736.90,2676.00,2723.25,2705.488145852850039633,41631,3339,112632177.00,21021,50.49,60.90,33.25
30-August-2021,2682.00,2706.25,2671.40,2687.30,2685.954970153127433168,46236,5684,124187814.00,24883,53.82,34.85,5.30
27-August-2021,2670.00,2689.40,2625.55,2678.05,2666.654022456441987023,1330754,4567,3548660507.00,1311725,98.57,63.85,8.05
26-August-2021,2641.00,2697.00,2639.45,2666.65,2669.671584865794044442,55847,4607,149093149.00,17252,30.89,57.55,25.65
25-August-2021,2633.70,2665.00,2622.90,2644.85,2644.238948140976592389,64039,6397,169334418.00,39601,61.84,42.10,11.15
24-August-2021,2622.15,2657.75,2610.15,2638.10,2630.750297939958004653,70484,6026,185425804.00,43598,61.86,47.60,15.95
23-August-2021,2615.00,2671.20,2595.10,2634.15,2625.404827940421160760,68145,5360,178908212.00,27897,40.94,76.10,19.15
20-August-2021,2490.00,2628.85,2480.60,2617.55,2572.371044122738555609,170411,15057,438360322.00,79167,46.46,148.25,127.55
18-August-2021,2489.00,2500.00,2453.90,2484.10,2486.046369961053227256,30041,2424,74683319.00,14959,49.80,46.10,-4.90
17-August-2021,2431.00,2486.90,2429.10,2479.15,2467.169076824162867309,477493,11185,1178055964.00,421495,88.27,57.80,48.15
16-August-2021,2408.85,2436.05,2394.05,2428.20,2420.945347522706895879,25653,2244,62104511.00,12542,48.89,42.00,19.35
13-August-2021,2394.00,2408.85,2391.00,2403.75,2401.230918110831794620,44951,5152,107937731.00,29237,65.04,17.85,9.75
12-August-2021,2399.00,2413.30,2378.00,2393.85,2395.606877546129882578,16692,1790,39987470.00,6365,38.13,35.30,-5.15
11-August-2021,2388.00,2395.00,2362.00,2389.95,2371.380881784194920716,31028,2090,73579206.00,23659,76.25,33.00,1.95
10-August-2021,2385.35,2392.45,2359.20,2381.50,2368.214469375645561831,45503,2159,107760863.00,9501,20.88,33.25,-3.85
9-August-2021,2380.00,2396.45,2375.00,2383.65,2386.259107328720994306,16333,1796,38974770.00,8781,53.76,21.45,3.65
6-August-2021,2359.90,2380.00,2357.05,2371.10,2370.630791183435545570,32938,3594,78083837.00,20728,62.93,22.95,11.20
5-August-2021,2394.00,2394.00,2354.00,2358.80,2370.224917243454709599,16615,1813,39381287.00,7573,45.58,40.00,-35.20
4-August-2021,2388.00,2394.85,2367.45,2376.95,2379.786556731372676318,46209,5155,109967557.00,27554,59.63,27.40,-11.05
3-August-2021,2345.00,2392.95,2327.35,2387.25,2368.975071544323001068,29003,2437,68707384.00,12845,44.29,65.60,42.25
2-August-2021,2334.00,2353.45,2325.00,2332.35,2336.512385759439394310,40813,5792,95360080.00,20861,51.11,28.45,-1.65
30-July-2021,2352.00,2355.90,2318.15,2334.05,2337.686519004648619086,18285,2500,42744598.00,7301,39.93,37.75,-17.95
29-July-2021,2366.90,2370.75,2330.40,2333.85,2348.147233993815141450,17462,2162,41003347.00,9064,51.91,40.35,-33.05
28-July-2021,2350.00,2367.00,2343.05,2361.40,2359.981415848782260996,44016,5943,103876942.00,24106,54.77,23.95,11.40
27-July-2021,2350.00,2359.00,2331.70,2342.75,2342.676962503371998920,37070,6515,86843035.00,18832,50.80,27.30,-7.25
26-July-2021,2359.25,2360.65,2339.30,2348.75,2349.252520604108270928,47806,7996,112308366.00,27758,58.06,21.35,-10.50
23-July-2021,2385.00,2391.25,2355.90,2359.25,2369.408066393554141282,66151,9949,156738713.00,35201,53.21,35.35,-25.75
22-July-2021,2445.00,2506.50,2376.05,2378.65,2446.016943481692460794,116564,10184,285117519.00,27619,23.69,130.45,-66.35
20-July-2021,2400.45,2459.30,2400.45,2433.90,2434.952577010089313476,93267,9420,227100722.00,49443,53.01,58.85,33.45
19-July-2021,2408.80,2416.00,2398.40,2410.45,2416.297481212493269273,384431,2219,928899657.00,362951,94.41,17.60,1.65
16-July-2021,2419.45,2429.00,2406.00,2414.60,2416.216577488828797729,52143,4579,125988781.00,26227,50.30,23.00,-4.85
15-July-2021,2415.80,2424.90,2402.15,2412.50,2409.863719321184386151,36711,4981,88468507.00,18466,50.30,22.75,-3.30
14-July-2021,2436.00,2439.00,2410.00,2415.60,2419.627982874789444132,28496,2406,68949719.00,12160,42.67,29.00,-20.40
13-July-2021,2450.00,2453.50,2430.10,2435.40,2437.059240804180075435,28899,3412,70428575.00,12570,43.50,23.40,-14.60
12-July-2021,2460.00,2460.00,2430.25,2444.80,2450.884364109748290372,373327,2006,914981307.00,361166,96.74,29.75,-15.20
9-July-2021,2447.00,2465.60,2438.70,2449.60,2453.951644015782551512,22810,1806,55974637.00,6669,29.24,26.90,2.60
8-July-2021,2478.90,2478.90,2439.00,2447.05,2448.394780146186521755,26131,3432,63979004.00,10552,40.38,39.90,-31.85
7-July-2021,2469.80,2490.00,2446.80,2480.05,2472.773533391321155890,41388,4500,102343151.00,21866,52.83,43.20,10.25
6-July-2021,2495.00,2495.30,2469.95,2473.10,2481.891474365163657429,10357,1401,25704950.00,4862,46.94,25.35,-21.90
5-July-2021,2492.70,2512.00,2486.05,2498.40,2500.710981308411214953,38520,4544,96327387.00,27095,70.34,25.95,5.70
2-July-2021,2487.00,2492.95,2452.05,2488.50,2470.381360171860745710,67962,6906,167892058.00,55939,82.31,40.90,1.50
1-July-2021,2486.00,2486.00,2464.35,2476.75,2471.232279026589748690,30162,1859,74537308.00,17853,59.19,21.65,-9.25
30-June-2021,2499.00,2505.00,2462.60,2469.60,2481.438474325821943110,54140,5177,134345079.00,29014,53.59,42.40,-29.40
29-June-2021,2463.00,2497.80,2445.65,2493.55,2464.351757669763904010,67049,3828,165232321.00,41800,62.34,52.15,30.55
28-June-2021,2458.00,2464.75,2438.05,2460.00,2453.267940925570484111,37512,4468,92026987.00,19100,50.92,26.70,2.00
25-June-2021,2494.00,2494.00,2445.45,2449.15,2457.768662472092551248,73905,4622,181641393.00,47192,63.85,48.55,-44.85
24-June-2021,2493.00,2504.50,2474.70,2489.90,2488.917462099943851768,26715,2165,66491430.00,9572,35.83,29.80,-3.10
23-June-2021,2498.90,2513.00,2458.50,2479.50,2489.958021970311393977,484563,2608,1206541529.00,466545,96.28,54.50,-19.40
22-June-2021,2516.10,2531.50,2482.00,2489.60,2504.992242567941961006,77603,8680,194394913.00,40532,52.23,49.50,-26.50
21-June-2021,2479.00,2528.70,2470.00,2516.10,2510.173782549380153033,84295,6666,211595099.00,30717,36.44,58.70,37.10
18-June-2021,2420.00,2497.00,2405.00,2480.75,2448.136759182925712191,120087,8529,293989399.00,42510,35.40,92.00,60.75
17-June-2021,2395.35,2425.05,2386.10,2416.90,2411.988563805317876529,108690,8263,262159037.00,52735,48.52,38.95,21.55
16-June-2021,2394.00,2418.70,2386.00,2409.15,2408.553441163446523877,85814,5088,206687605.00,42233,49.21,32.70,15.15
15-June-2021,2364.00,2394.00,2361.10,2391.15,2368.329074735634121514,616948,7380,1461135886.00,565589,91.68,32.90,27.15
14-June-2021,2362.95,2374.45,2336.55,2364.85,2356.933273314002431952,85528,6939,201583789.00,30694,35.89,37.90,1.90
11-June-2021,2375.10,2388.00,2360.00,2366.55,2368.651766927434583220,74140,5988,175611842.00,39485,53.26,28.00,-8.55
10-June-2021,2365.00,2399.90,2355.70,2380.50,2386.769895513803680981,208640,12800,497975671.00,110434,52.93,44.20,15.50
9-June-2021,2370.00,2371.95,2345.70,2356.30,2357.261795040596883914,27342,2371,64452252.00,8781,32.12,26.25,-13.70
8-June-2021,2342.00,2361.15,2333.00,2354.30,2350.015515591536673906,131674,9975,309435943.00,78106,59.32,28.15,12.30
7-June-2021,2351.00,2351.00,2331.00,2339.45,2336.612311691929156704,43081,4598,100663595.00,26433,61.36,20.00,-11.55
4-June-2021,2369.00,2369.00,2333.40,2341.65,2341.971875122409808453,51058,7267,119576400.00,31100,60.91,35.60,-27.35
3-June-2021,2370.00,2371.00,2345.05,2361.90,2356.115121478209341162,18563,2022,43736565.00,6938,37.38,25.95,-8.10
2-June-2021,2358.45,2373.85,2348.95,2358.65,2358.953540348101265822,50560,4913,119268691.00,21843,43.20,24.90,0.20
1-June-2021,2345.00,2362.00,2329.95,2358.45,2351.207511123078303906,77991,7023,183373025.00,52697,67.57,32.05,13.45
31-May-2021,2325.00,2344.55,2320.00,2341.35,2332.149487510965418532,86636,6015,202048103.00,55854,64.47,24.55,16.35
28-May-2021,2340.00,2349.35,2320.00,2322.80,2331.415678333815446919,51855,7767,120895560.00,27838,53.68,29.35,-17.20
27-May-2021,2357.00,2357.00,2320.75,2327.60,2332.636543677073478397,79275,3607,184919762.00,24197,30.52,36.25,-29.40
26-May-2021,2353.00,2369.90,2347.00,2352.95,2357.311723124148814284,46259,4176,109046883.00,23596,51.01,22.90,-0.05
25-May-2021,2350.00,2369.55,2338.20,2344.15,2355.863220792790439495,30626,2367,72150667.00,12624,41.22,31.35,-5.85
24-May-2021,2360.00,2360.00,2330.00,2336.40,2339.276965240278946083,36853,4700,86209374.00,16296,44.22,30.00,-23.60
21-May-2021,2350.00,2365.75,2341.95,2360.70,2358.496361525610895602,35317,3048,83295016.00,12623,35.74,23.80,10.70
20-May-2021,2362.00,2362.00,2338.40,2344.10,2348.593949637608502592,34907,4647,81982369.00,14190,40.65,23.60,-17.90
19-May-2021,2375.00,2381.15,2344.25,2360.10,2362.800161733786187934,30915,2538,73045967.00,10401,33.64,36.90,-14.90
18-May-2021,2383.00,2406.00,2368.10,2373.90,2385.170699010533035429,15665,1483,37363699.00,5505,35.14,37.90,-9.10
17-May-2021,2385.00,2394.90,2367.30,2376.00,2376.277367560335001734,20179,2287,47950901.00,5420,26.86,27.60,-9.00
14-May-2021,2341.90,2382.35,2325.00,2376.80,2361.842003875657887193,87211,7842,205978603.00,45889,52.62,57.35,34.90
12-May-2021,2400.00,2400.00,2325.00,2329.05,2343.129828139666940932,86291,12882,202191016.00,48235,55.90,75.00,-70.95
11-May-2021,2400.00,2426.80,2395.00,2402.90,2403.715389016018306636,20976,1854,50420334.00,7537,35.93,31.80,2.90
10-May-2021,2413.00,2446.00,2413.00,2432.55,2433.769852636339652508,53066,5267,129150431.00,36111,68.05,33.00,19.55
7-May-2021,2391.00,2423.85,2391.00,2413.00,2409.669351834007837091,77835,3437,187556614.00,55003,70.67,32.85,22.00
6-May-2021,2404.90,2412.90,2360.00,2389.05,2389.209030989209589113,37626,3619,89896379.00,13290,35.32,52.90,-15.85
5-May-2021,2424.65,2428.65,2369.50,2394.90,2391.755491390648384707,66149,4632,158212234.00,25534,38.60,59.15,-29.75
4-May-2021,2412.00,2417.95,2373.20,2408.65,2400.204557447312592209,92859,4901,222880595.00,59781,64.38,44.75,-3.35
3-May-2021,2341.15,2414.45,2341.15,2407.35,2397.156706006560838580,132605,9632,317874965.00,53836,40.60,73.30,66.20
30-April-2021,2415.00,2444.45,2331.00,2353.85,2363.529377554843507971,178827,16485,422662868.00,79891,44.68,113.45,-61.15
29-April-2021,2438.00,2449.45,2384.10,2409.05,2419.881529345686571166,197627,14914,478233927.00,75536,38.22,65.35,-28.95
28-April-2021,2372.00,2444.50,2365.75,2407.00,2417.960140282763167533,109208,7250,264060591.00,46526,42.60,78.75,35.00
27-April-2021,2369.00,2385.90,2353.75,2381.40,2375.653246129845193807,66664,3689,158370548.00,42100,63.15,32.15,12.40
26-April-2021,2312.05,2368.55,2312.05,2360.45,2335.894150315153153374,81389,5862,190116089.00,44294,54.42,56.50,48.40
23-April-2021,2349.95,2349.95,2300.00,2308.05,2316.131459226767981476,61327,6970,142041394.00,29226,47.66,49.95,-41.90
22-April-2021,2390.00,2390.00,2332.45,2349.80,2381.820112546894539391,191920,3936,457118916.00,170374,88.77,57.55,-40.20
20-April-2021,2441.25,2446.55,2384.00,2393.15,2410.918492573827252917,74803,4789,180343936.00,32427,43.35,62.55,-48.10
19-April-2021,2470.00,2470.00,2414.35,2426.25,2428.308900385714097652,75963,4437,184461629.00,44894,59.10,55.65,-43.75
16-April-2021,2465.00,2477.50,2440.00,2456.65,2456.226946646917022450,34431,2088,84570350.00,9542,27.71,37.50,-8.35
15-April-2021,2470.00,2493.10,2422.15,2457.00,2444.291379798170329152,106030,6652,259168215.00,39312,37.08,70.95,-13.00
13-April-2021,2466.00,2504.30,2449.00,2455.80,2472.472009569377990430,33440,2333,82679464.00,11288,33.76,55.30,-10.20
